Time resolution is 1 ps
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module fft_tb.fft_inst.source_inst.hanning.bram_inst.inst.\native_mem_module.blk_mem_gen_v8_4_6_inst  is using a behavioral model for simulation which will not precisely model memory collision behavior.
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module fft_tb.fft_inst.source_inst.lfp.bram_inst2.inst.\native_mem_module.blk_mem_gen_v8_4_6_inst  is using a behavioral model for simulation which will not precisely model memory collision behavior.
$finish called at time : 30100 ns : File "G:/NERCN_LFP/FPGA_final project/DBS_FPGA/data_1_9_semi_final/data_1_9_semi_final.srcs/sim_1/new/fft_tb.v" Line 64
Time=57525000 FFT Output: Real=00000000000, Imag=009e7dd7920
Time=109425000 FFT Output: Real=00000000000, Imag=00000000000
Time=109475000 FFT Output: Real=00000000000, Imag=00000000000
Time=109525000 FFT Output: Real=00000000000, Imag=00000000000
Time=109575000 FFT Output: Real=00000000000, Imag=00000000000
Time=109625000 FFT Output: Real=00000000000, Imag=00000000000
Time=109675000 FFT Output: Real=00000000000, Imag=00000000000
Time=109725000 FFT Output: Real=00000000000, Imag=00000000000
Time=109775000 FFT Output: Real=00000000000, Imag=00000000000
Time=109825000 FFT Output: Real=00000000000, Imag=00000000000
Time=109875000 FFT Output: Real=00000000000, Imag=00000000000
Time=109925000 FFT Output: Real=00000000000, Imag=00000000000
Time=109975000 FFT Output: Real=00000000000, Imag=00000000000
Time=110025000 FFT Output: Real=00000000000, Imag=00000000000
Time=110075000 FFT Output: Real=00000000000, Imag=00000000000
Time=110125000 FFT Output: Real=00000000000, Imag=00000000000
Time=110175000 FFT Output: Real=00000000000, Imag=00000000000
Time=110225000 FFT Output: Real=00000000000, Imag=00000000000
Time=110275000 FFT Output: Real=00000000000, Imag=00000000000
Time=110325000 FFT Output: Real=00000000000, Imag=00000000000
Time=110375000 FFT Output: Real=00000000000, Imag=00000000000
Time=110425000 FFT Output: Real=00000000000, Imag=00000000000
Time=110475000 FFT Output: Real=00000000000, Imag=00000000000
Time=110525000 FFT Output: Real=00000000000, Imag=00000000000
Time=110575000 FFT Output: Real=00000000000, Imag=00000000000
Time=110625000 FFT Output: Real=00000000000, Imag=00000000000
Time=110675000 FFT Output: Real=00000000000, Imag=00000000000
Time=110725000 FFT Output: Real=00000000000, Imag=00000000000
Time=110775000 FFT Output: Real=00000000000, Imag=00000000000
Time=110825000 FFT Output: Real=00000000000, Imag=00000000000
Time=110875000 FFT Output: Real=00000000000, Imag=00000000000
Time=110925000 FFT Output: Real=00000000000, Imag=00000000000
Time=110975000 FFT Output: Real=00000000000, Imag=00000000000
Time=111025000 FFT Output: Real=00000000000, Imag=00000000000
Time=111075000 FFT Output: Real=00000000000, Imag=00000000000
Time=111125000 FFT Output: Real=00000000000, Imag=00000000000
Time=111175000 FFT Output: Real=00000000000, Imag=00000000000
Time=111225000 FFT Output: Real=00000000000, Imag=00000000000
Time=111275000 FFT Output: Real=00000000000, Imag=00000000000
Time=111325000 FFT Output: Real=00000000000, Imag=00000000000
Time=111375000 FFT Output: Real=00000000000, Imag=00000000000
Time=111425000 FFT Output: Real=00000000000, Imag=00000000000
Time=111475000 FFT Output: Real=00000000000, Imag=00000000000
Time=111525000 FFT Output: Real=00000000000, Imag=00000000000
Time=111575000 FFT Output: Real=00000000000, Imag=00000000000
Time=111625000 FFT Output: Real=00000000000, Imag=00000000000
Time=111675000 FFT Output: Real=00000000000, Imag=00000000000
Time=111725000 FFT Output: Real=00000000000, Imag=00000000000
Time=111775000 FFT Output: Real=00000000000, Imag=00000000000
Time=111825000 FFT Output: Real=00000000000, Imag=00000000000
Time=111875000 FFT Output: Real=00000000000, Imag=00000000000
Time=111925000 FFT Output: Real=00000000000, Imag=00000000000
Time=111975000 FFT Output: Real=00000000000, Imag=00000000000
Time=112025000 FFT Output: Real=00000000000, Imag=00000000000
Time=112075000 FFT Output: Real=00000000000, Imag=00000000000
Time=112125000 FFT Output: Real=00000000000, Imag=00000000000
Time=112175000 FFT Output: Real=00000000000, Imag=00000000000
Time=112225000 FFT Output: Real=00000000000, Imag=00000000000
Time=112275000 FFT Output: Real=00000000000, Imag=00000000000
Time=112325000 FFT Output: Real=00000000000, Imag=00000000000
Time=112375000 FFT Output: Real=00000000000, Imag=00000000000
Time=112425000 FFT Output: Real=00000000000, Imag=00000000000
Time=112475000 FFT Output: Real=00000000000, Imag=00000000000
Time=112525000 FFT Output: Real=00000000000, Imag=00000000000
Time=112575000 FFT Output: Real=00000000000, Imag=00000000000
Time=112625000 FFT Output: Real=00000000000, Imag=00000000000
Time=112675000 FFT Output: Real=00000000000, Imag=00000000000
Time=112725000 FFT Output: Real=00000000000, Imag=00000000000
Time=112775000 FFT Output: Real=00000000000, Imag=00000000000
Time=112825000 FFT Output: Real=00000000000, Imag=00000000000
Time=112875000 FFT Output: Real=00000000000, Imag=00000000000
Time=112925000 FFT Output: Real=00000000000, Imag=00000000000
Time=112975000 FFT Output: Real=00000000000, Imag=00000000000
Time=113025000 FFT Output: Real=00000000000, Imag=00000000000
Time=113075000 FFT Output: Real=00000000000, Imag=00000000000
Time=113125000 FFT Output: Real=00000000000, Imag=00000000000
Time=113175000 FFT Output: Real=00000000000, Imag=00000000000
Time=113225000 FFT Output: Real=00000000000, Imag=00000000000
Time=113275000 FFT Output: Real=00000000000, Imag=00000000000
Time=113325000 FFT Output: Real=00000000000, Imag=00000000000
Time=113375000 FFT Output: Real=00000000000, Imag=00000000000
Time=113425000 FFT Output: Real=00000000000, Imag=00000000000
Time=113475000 FFT Output: Real=00000000000, Imag=00000000000
Time=113525000 FFT Output: Real=00000000000, Imag=00000000000
Time=113575000 FFT Output: Real=00000000000, Imag=00000000000
Time=113625000 FFT Output: Real=00000000000, Imag=00000000000
Time=113675000 FFT Output: Real=00000000000, Imag=00000000000
Time=113725000 FFT Output: Real=00000000000, Imag=00000000000
Time=113775000 FFT Output: Real=00000000000, Imag=00000000000
Time=113825000 FFT Output: Real=00000000000, Imag=00000000000
Time=113875000 FFT Output: Real=00000000000, Imag=00000000000
Time=113925000 FFT Output: Real=00000000000, Imag=00000000000
Time=113975000 FFT Output: Real=00000000000, Imag=00000000000
Time=114025000 FFT Output: Real=00000000000, Imag=00000000000
Time=114075000 FFT Output: Real=00000000000, Imag=00000000000
Time=114125000 FFT Output: Real=00000000000, Imag=00000000000
Time=114175000 FFT Output: Real=00000000000, Imag=00000000000
Time=114225000 FFT Output: Real=00000000000, Imag=00000000000
Time=114275000 FFT Output: Real=00000000000, Imag=00000000000
Time=114325000 FFT Output: Real=00000000000, Imag=00000000000
Time=114375000 FFT Output: Real=00000000000, Imag=00000000000
Time=114425000 FFT Output: Real=00000000000, Imag=00000000000
Time=114475000 FFT Output: Real=00000000000, Imag=00000000000
Time=114525000 FFT Output: Real=00000000000, Imag=00000000000
Time=114575000 FFT Output: Real=00000000000, Imag=00000000000
Time=114625000 FFT Output: Real=00000000000, Imag=00000000000
Time=114675000 FFT Output: Real=00000000000, Imag=00000000000
Time=114725000 FFT Output: Real=00000000000, Imag=00000000000
Time=114775000 FFT Output: Real=00000000000, Imag=00000000000
Time=114825000 FFT Output: Real=00000000000, Imag=00000000000
Time=114875000 FFT Output: Real=00000000000, Imag=00000000000
Time=114925000 FFT Output: Real=00000000000, Imag=00000000000
Time=114975000 FFT Output: Real=00000000000, Imag=00000000000
Time=115025000 FFT Output: Real=00000000000, Imag=00000000000
Time=115075000 FFT Output: Real=00000000000, Imag=00000000000
Time=115125000 FFT Output: Real=00000000000, Imag=00000000000
Time=115175000 FFT Output: Real=00000000000, Imag=00000000000
Time=115225000 FFT Output: Real=00000000000, Imag=00000000000
Time=115275000 FFT Output: Real=00000000000, Imag=00000000000
Time=115325000 FFT Output: Real=00000000000, Imag=00000000000
Time=115375000 FFT Output: Real=00000000000, Imag=00000000000
Time=115425000 FFT Output: Real=00000000000, Imag=00000000000
Time=115475000 FFT Output: Real=00000000000, Imag=00000000000
Time=115525000 FFT Output: Real=00000000000, Imag=00000000000
Time=115575000 FFT Output: Real=00000000000, Imag=00000000000
Time=115625000 FFT Output: Real=00000000000, Imag=00000000000
Time=115675000 FFT Output: Real=00000000000, Imag=00000000000
Time=115725000 FFT Output: Real=00000000000, Imag=00000000000
Time=115775000 FFT Output: Real=00000000000, Imag=00000000000
Time=115825000 FFT Output: Real=00000000000, Imag=00000000000
Time=115875000 FFT Output: Real=00000000000, Imag=00000000000
Time=115925000 FFT Output: Real=00000000000, Imag=00000000000
Time=115975000 FFT Output: Real=00000000000, Imag=00000000000
Time=116025000 FFT Output: Real=00000000000, Imag=00000000000
Time=116075000 FFT Output: Real=00000000000, Imag=00000000000
Time=116125000 FFT Output: Real=00000000000, Imag=00000000000
Time=116175000 FFT Output: Real=00000000000, Imag=00000000000
Time=116225000 FFT Output: Real=00000000000, Imag=00000000000
Time=116275000 FFT Output: Real=00000000000, Imag=00000000000
Time=116325000 FFT Output: Real=00000000000, Imag=00000000000
Time=116375000 FFT Output: Real=00000000000, Imag=00000000000
Time=116425000 FFT Output: Real=00000000000, Imag=00000000000
Time=116475000 FFT Output: Real=00000000000, Imag=00000000000
Time=116525000 FFT Output: Real=00000000000, Imag=00000000000
Time=116575000 FFT Output: Real=00000000000, Imag=00000000000
Time=116625000 FFT Output: Real=00000000000, Imag=00000000000
Time=116675000 FFT Output: Real=00000000000, Imag=00000000000
Time=116725000 FFT Output: Real=00000000000, Imag=00000000000
Time=116775000 FFT Output: Real=00000000000, Imag=00000000000
Time=116825000 FFT Output: Real=00000000000, Imag=00000000000
Time=116875000 FFT Output: Real=00000000000, Imag=00000000000
Time=116925000 FFT Output: Real=00000000000, Imag=00000000000
Time=116975000 FFT Output: Real=00000000000, Imag=00000000000
Time=117025000 FFT Output: Real=00000000000, Imag=00000000000
Time=117075000 FFT Output: Real=00000000000, Imag=00000000000
Time=117125000 FFT Output: Real=00000000000, Imag=00000000000
Time=117175000 FFT Output: Real=00000000000, Imag=00000000000
Time=117225000 FFT Output: Real=00000000000, Imag=00000000000
Time=117275000 FFT Output: Real=00000000000, Imag=00000000000
Time=117325000 FFT Output: Real=00000000000, Imag=00000000000
Time=117375000 FFT Output: Real=00000000000, Imag=00000000000
Time=117425000 FFT Output: Real=00000000000, Imag=00000000000
Time=117475000 FFT Output: Real=00000000000, Imag=00000000000
Time=117525000 FFT Output: Real=00000000000, Imag=00000000000
Time=117575000 FFT Output: Real=00000000000, Imag=00000000000
Time=117625000 FFT Output: Real=00000000000, Imag=00000000000
Time=117675000 FFT Output: Real=00000000000, Imag=00000000000
Time=117725000 FFT Output: Real=00000000000, Imag=00000000000
Time=117775000 FFT Output: Real=00000000000, Imag=00000000000
Time=117825000 FFT Output: Real=00000000000, Imag=00000000000
Time=117875000 FFT Output: Real=00000000000, Imag=00000000000
Time=117925000 FFT Output: Real=00000000000, Imag=00000000000
Time=117975000 FFT Output: Real=00000000000, Imag=00000000000
Time=118025000 FFT Output: Real=00000000000, Imag=00000000000
Time=118075000 FFT Output: Real=00000000000, Imag=00000000000
Time=118125000 FFT Output: Real=00000000000, Imag=00000000000
Time=118175000 FFT Output: Real=00000000000, Imag=00000000000
Time=118225000 FFT Output: Real=00000000000, Imag=00000000000
Time=118275000 FFT Output: Real=00000000000, Imag=00000000000
Time=118325000 FFT Output: Real=00000000000, Imag=00000000000
Time=118375000 FFT Output: Real=00000000000, Imag=00000000000
Time=118425000 FFT Output: Real=00000000000, Imag=00000000000
Time=118475000 FFT Output: Real=00000000000, Imag=00000000000
Time=118525000 FFT Output: Real=00000000000, Imag=00000000000
Time=118575000 FFT Output: Real=00000000000, Imag=00000000000
Time=118625000 FFT Output: Real=00000000000, Imag=00000000000
Time=118675000 FFT Output: Real=00000000000, Imag=00000000000
Time=118725000 FFT Output: Real=00000000000, Imag=00000000000
Time=118775000 FFT Output: Real=00000000000, Imag=00000000000
Time=118825000 FFT Output: Real=00000000000, Imag=00000000000
Time=118875000 FFT Output: Real=00000000000, Imag=00000000000
Time=118925000 FFT Output: Real=00000000000, Imag=00000000000
Time=118975000 FFT Output: Real=00000000000, Imag=00000000000
Time=119025000 FFT Output: Real=00000000000, Imag=00000000000
Time=119075000 FFT Output: Real=00000000000, Imag=00000000000
Time=119125000 FFT Output: Real=00000000000, Imag=00000000000
Time=119175000 FFT Output: Real=00000000000, Imag=00000000000
Time=119225000 FFT Output: Real=00000000000, Imag=00000000000
Time=119275000 FFT Output: Real=00000000000, Imag=00000000000
Time=119325000 FFT Output: Real=00000000000, Imag=00000000000
Time=119375000 FFT Output: Real=00000000000, Imag=00000000000
Time=119425000 FFT Output: Real=00000000000, Imag=00000000000
Time=119475000 FFT Output: Real=00000000000, Imag=00000000000
Time=119525000 FFT Output: Real=00000000000, Imag=00000000000
Time=119575000 FFT Output: Real=00000000000, Imag=00000000000
Time=119625000 FFT Output: Real=00000000000, Imag=00000000000
Time=119675000 FFT Output: Real=00000000000, Imag=00000000000
Time=119725000 FFT Output: Real=00000000000, Imag=00000000000
Time=119775000 FFT Output: Real=00000000000, Imag=00000000000
Time=119825000 FFT Output: Real=00000000000, Imag=00000000000
Time=119875000 FFT Output: Real=00000000000, Imag=00000000000
Time=119925000 FFT Output: Real=00000000000, Imag=00000000000
Time=119975000 FFT Output: Real=00000000000, Imag=00000000000
Time=120025000 FFT Output: Real=00000000000, Imag=00000000000
Time=120075000 FFT Output: Real=00000000000, Imag=00000000000
Time=120125000 FFT Output: Real=00000000000, Imag=00000000000
Time=120175000 FFT Output: Real=00000000000, Imag=00000000000
Time=120225000 FFT Output: Real=00000000000, Imag=00000000000
Time=120275000 FFT Output: Real=00000000000, Imag=00000000000
Time=120325000 FFT Output: Real=00000000000, Imag=00000000000
Time=120375000 FFT Output: Real=00000000000, Imag=00000000000
Time=120425000 FFT Output: Real=00000000000, Imag=00000000000
Time=120475000 FFT Output: Real=00000000000, Imag=00000000000
Time=120525000 FFT Output: Real=00000000000, Imag=00000000000
Time=120575000 FFT Output: Real=00000000000, Imag=00000000000
Time=120625000 FFT Output: Real=00000000000, Imag=00000000000
Time=120675000 FFT Output: Real=00000000000, Imag=00000000000
Time=120725000 FFT Output: Real=00000000000, Imag=00000000000
Time=120775000 FFT Output: Real=00000000000, Imag=00000000000
Time=120825000 FFT Output: Real=00000000000, Imag=00000000000
Time=120875000 FFT Output: Real=00000000000, Imag=00000000000
Time=120925000 FFT Output: Real=00000000000, Imag=00000000000
Time=120975000 FFT Output: Real=00000000000, Imag=00000000000
Time=121025000 FFT Output: Real=00000000000, Imag=00000000000
Time=121075000 FFT Output: Real=00000000000, Imag=00000000000
Time=121125000 FFT Output: Real=00000000000, Imag=00000000000
Time=121175000 FFT Output: Real=00000000000, Imag=00000000000
Time=121225000 FFT Output: Real=00000000000, Imag=00000000000
Time=121275000 FFT Output: Real=00000000000, Imag=00000000000
Time=121325000 FFT Output: Real=00000000000, Imag=00000000000
Time=121375000 FFT Output: Real=00000000000, Imag=00000000000
Time=121425000 FFT Output: Real=00000000000, Imag=00000000000
Time=121475000 FFT Output: Real=00000000000, Imag=00000000000
Time=121525000 FFT Output: Real=00000000000, Imag=00000000000
Time=121575000 FFT Output: Real=00000000000, Imag=00000000000
Time=121625000 FFT Output: Real=00000000000, Imag=00000000000
Time=121675000 FFT Output: Real=00000000000, Imag=00000000000
Time=121725000 FFT Output: Real=00000000000, Imag=00000000000
Time=121775000 FFT Output: Real=00000000000, Imag=00000000000
Time=121825000 FFT Output: Real=00000000000, Imag=00000000000
Time=121875000 FFT Output: Real=00000000000, Imag=00000000000
Time=121925000 FFT Output: Real=00000000000, Imag=00000000000
Time=121975000 FFT Output: Real=00000000000, Imag=00000000000
Time=122025000 FFT Output: Real=00000000000, Imag=00000000000
Time=122075000 FFT Output: Real=00000000000, Imag=00000000000
Time=122125000 FFT Output: Real=00000000000, Imag=00000000000
Time=122175000 FFT Output: Real=00000000000, Imag=00000000000
Time=122225000 FFT Output: Real=00000000000, Imag=00000000000
Time=122275000 FFT Output: Real=00000000000, Imag=00000000000
Time=122325000 FFT Output: Real=00000000000, Imag=00000000000
Time=122375000 FFT Output: Real=00000000000, Imag=00000000000
Time=122425000 FFT Output: Real=00000000000, Imag=00000000000
Time=122475000 FFT Output: Real=00000000000, Imag=00000000000
Time=122525000 FFT Output: Real=00000000000, Imag=00000000000
Time=122575000 FFT Output: Real=00000000000, Imag=00000000000
Time=122625000 FFT Output: Real=00000000000, Imag=00000000000
Time=122675000 FFT Output: Real=00000000000, Imag=00000000000
Time=122725000 FFT Output: Real=00000000000, Imag=00000000000
Time=122775000 FFT Output: Real=00000000000, Imag=00000000000
Time=122825000 FFT Output: Real=00000000000, Imag=00000000000
Time=122875000 FFT Output: Real=00000000000, Imag=00000000000
Time=122925000 FFT Output: Real=00000000000, Imag=00000000000
Time=122975000 FFT Output: Real=00000000000, Imag=00000000000
Time=123025000 FFT Output: Real=00000000000, Imag=00000000000
Time=123075000 FFT Output: Real=00000000000, Imag=00000000000
Time=123125000 FFT Output: Real=00000000000, Imag=00000000000
Time=123175000 FFT Output: Real=00000000000, Imag=00000000000
Time=123225000 FFT Output: Real=00000000000, Imag=00000000000
Time=123275000 FFT Output: Real=00000000000, Imag=00000000000
Time=123325000 FFT Output: Real=00000000000, Imag=00000000000
Time=123375000 FFT Output: Real=00000000000, Imag=00000000000
Time=123425000 FFT Output: Real=00000000000, Imag=00000000000
Time=123475000 FFT Output: Real=00000000000, Imag=00000000000
Time=123525000 FFT Output: Real=00000000000, Imag=00000000000
Time=123575000 FFT Output: Real=00000000000, Imag=00000000000
Time=123625000 FFT Output: Real=00000000000, Imag=00000000000
Time=123675000 FFT Output: Real=00000000000, Imag=00000000000
Time=123725000 FFT Output: Real=00000000000, Imag=00000000000
Time=123775000 FFT Output: Real=00000000000, Imag=00000000000
Time=123825000 FFT Output: Real=00000000000, Imag=00000000000
Time=123875000 FFT Output: Real=00000000000, Imag=00000000000
Time=123925000 FFT Output: Real=00000000000, Imag=00000000000
Time=123975000 FFT Output: Real=00000000000, Imag=00000000000
Time=124025000 FFT Output: Real=00000000000, Imag=00000000000
Time=124075000 FFT Output: Real=00000000000, Imag=00000000000
Time=124125000 FFT Output: Real=00000000000, Imag=00000000000
Time=124175000 FFT Output: Real=00000000000, Imag=00000000000
Time=124225000 FFT Output: Real=00000000000, Imag=00000000000
Time=124275000 FFT Output: Real=00000000000, Imag=00000000000
Time=124325000 FFT Output: Real=00000000000, Imag=00000000000
Time=124375000 FFT Output: Real=00000000000, Imag=00000000000
Time=124425000 FFT Output: Real=00000000000, Imag=00000000000
Time=124475000 FFT Output: Real=00000000000, Imag=00000000000
Time=124525000 FFT Output: Real=00000000000, Imag=00000000000
Time=124575000 FFT Output: Real=00000000000, Imag=00000000000
Time=124625000 FFT Output: Real=00000000000, Imag=00000000000
Time=124675000 FFT Output: Real=00000000000, Imag=00000000000
Time=124725000 FFT Output: Real=00000000000, Imag=00000000000
Time=124775000 FFT Output: Real=00000000000, Imag=00000000000
Time=124825000 FFT Output: Real=00000000000, Imag=00000000000
Time=124875000 FFT Output: Real=00000000000, Imag=00000000000
Time=124925000 FFT Output: Real=00000000000, Imag=00000000000
Time=124975000 FFT Output: Real=00000000000, Imag=00000000000
Time=125025000 FFT Output: Real=00000000000, Imag=00000000000
Time=125075000 FFT Output: Real=00000000000, Imag=00000000000
Time=125125000 FFT Output: Real=00000000000, Imag=00000000000
Time=125175000 FFT Output: Real=00000000000, Imag=00000000000
Time=125225000 FFT Output: Real=00000000000, Imag=00000000000
Time=125275000 FFT Output: Real=00000000000, Imag=00000000000
Time=125325000 FFT Output: Real=00000000000, Imag=00000000000
Time=125375000 FFT Output: Real=00000000000, Imag=00000000000
Time=125425000 FFT Output: Real=00000000000, Imag=00000000000
Time=125475000 FFT Output: Real=00000000000, Imag=00000000000
Time=125525000 FFT Output: Real=00000000000, Imag=00000000000
Time=125575000 FFT Output: Real=00000000000, Imag=00000000000
Time=125625000 FFT Output: Real=00000000000, Imag=00000000000
Time=125675000 FFT Output: Real=00000000000, Imag=00000000000
Time=125725000 FFT Output: Real=00000000000, Imag=00000000000
Time=125775000 FFT Output: Real=00000000000, Imag=00000000000
Time=125825000 FFT Output: Real=00000000000, Imag=00000000000
Time=125875000 FFT Output: Real=00000000000, Imag=00000000000
Time=125925000 FFT Output: Real=00000000000, Imag=00000000000
Time=125975000 FFT Output: Real=00000000000, Imag=00000000000
Time=126025000 FFT Output: Real=00000000000, Imag=00000000000
Time=126075000 FFT Output: Real=00000000000, Imag=00000000000
Time=126125000 FFT Output: Real=00000000000, Imag=00000000000
Time=126175000 FFT Output: Real=00000000000, Imag=00000000000
Time=126225000 FFT Output: Real=00000000000, Imag=00000000000
Time=126275000 FFT Output: Real=00000000000, Imag=00000000000
Time=126325000 FFT Output: Real=00000000000, Imag=00000000000
Time=126375000 FFT Output: Real=00000000000, Imag=00000000000
Time=126425000 FFT Output: Real=00000000000, Imag=00000000000
Time=126475000 FFT Output: Real=00000000000, Imag=00000000000
Time=126525000 FFT Output: Real=00000000000, Imag=00000000000
Time=126575000 FFT Output: Real=00000000000, Imag=00000000000
Time=126625000 FFT Output: Real=00000000000, Imag=00000000000
Time=126675000 FFT Output: Real=00000000000, Imag=00000000000
Time=126725000 FFT Output: Real=00000000000, Imag=00000000000
Time=126775000 FFT Output: Real=00000000000, Imag=00000000000
Time=126825000 FFT Output: Real=00000000000, Imag=00000000000
Time=126875000 FFT Output: Real=00000000000, Imag=00000000000
Time=126925000 FFT Output: Real=00000000000, Imag=00000000000
Time=126975000 FFT Output: Real=00000000000, Imag=00000000000
Time=127025000 FFT Output: Real=00000000000, Imag=00000000000
Time=127075000 FFT Output: Real=00000000000, Imag=00000000000
Time=127125000 FFT Output: Real=00000000000, Imag=00000000000
Time=127175000 FFT Output: Real=00000000000, Imag=00000000000
Time=127225000 FFT Output: Real=00000000000, Imag=00000000000
Time=127275000 FFT Output: Real=00000000000, Imag=00000000000
Time=127325000 FFT Output: Real=00000000000, Imag=00000000000
Time=127375000 FFT Output: Real=00000000000, Imag=00000000000
Time=127425000 FFT Output: Real=00000000000, Imag=00000000000
Time=127475000 FFT Output: Real=00000000000, Imag=00000000000
Time=127525000 FFT Output: Real=00000000000, Imag=00000000000
Time=127575000 FFT Output: Real=00000000000, Imag=00000000000
Time=127625000 FFT Output: Real=00000000000, Imag=00000000000
Time=127675000 FFT Output: Real=00000000000, Imag=00000000000
Time=127725000 FFT Output: Real=00000000000, Imag=00000000000
Time=127775000 FFT Output: Real=00000000000, Imag=00000000000
Time=127825000 FFT Output: Real=00000000000, Imag=00000000000
Time=127875000 FFT Output: Real=00000000000, Imag=00000000000
Time=127925000 FFT Output: Real=00000000000, Imag=00000000000
Time=127975000 FFT Output: Real=00000000000, Imag=00000000000
Time=128025000 FFT Output: Real=00000000000, Imag=00000000000
Time=128075000 FFT Output: Real=00000000000, Imag=00000000000
Time=128125000 FFT Output: Real=00000000000, Imag=00000000000
Time=128175000 FFT Output: Real=00000000000, Imag=00000000000
Time=128225000 FFT Output: Real=00000000000, Imag=00000000000
Time=128275000 FFT Output: Real=00000000000, Imag=00000000000
Time=128325000 FFT Output: Real=00000000000, Imag=00000000000
Time=128375000 FFT Output: Real=00000000000, Imag=00000000000
Time=128425000 FFT Output: Real=00000000000, Imag=00000000000
Time=128475000 FFT Output: Real=00000000000, Imag=00000000000
Time=128525000 FFT Output: Real=00000000000, Imag=00000000000
Time=128575000 FFT Output: Real=00000000000, Imag=00000000000
Time=128625000 FFT Output: Real=00000000000, Imag=00000000000
Time=128675000 FFT Output: Real=00000000000, Imag=00000000000
Time=128725000 FFT Output: Real=00000000000, Imag=00000000000
Time=128775000 FFT Output: Real=00000000000, Imag=00000000000
Time=128825000 FFT Output: Real=00000000000, Imag=00000000000
Time=128875000 FFT Output: Real=00000000000, Imag=00000000000
Time=128925000 FFT Output: Real=00000000000, Imag=00000000000
Time=128975000 FFT Output: Real=00000000000, Imag=00000000000
Time=129025000 FFT Output: Real=00000000000, Imag=00000000000
Time=129075000 FFT Output: Real=00000000000, Imag=00000000000
Time=129125000 FFT Output: Real=00000000000, Imag=00000000000
Time=129175000 FFT Output: Real=00000000000, Imag=00000000000
Time=129225000 FFT Output: Real=00000000000, Imag=00000000000
Time=129275000 FFT Output: Real=00000000000, Imag=00000000000
Time=129325000 FFT Output: Real=00000000000, Imag=00000000000
Time=129375000 FFT Output: Real=00000000000, Imag=00000000000
Time=129425000 FFT Output: Real=00000000000, Imag=00000000000
Time=129475000 FFT Output: Real=00000000000, Imag=00000000000
Time=129525000 FFT Output: Real=00000000000, Imag=00000000000
Time=129575000 FFT Output: Real=00000000000, Imag=00000000000
Time=129625000 FFT Output: Real=00000000000, Imag=00000000000
Time=129675000 FFT Output: Real=00000000000, Imag=00000000000
Time=129725000 FFT Output: Real=00000000000, Imag=00000000000
Time=129775000 FFT Output: Real=00000000000, Imag=00000000000
Time=129825000 FFT Output: Real=00000000000, Imag=00000000000
Time=129875000 FFT Output: Real=00000000000, Imag=00000000000
Time=129925000 FFT Output: Real=00000000000, Imag=00000000000
Time=129975000 FFT Output: Real=00000000000, Imag=00000000000
Time=130025000 FFT Output: Real=00000000000, Imag=00000000000
Time=130075000 FFT Output: Real=00000000000, Imag=00000000000
Time=130125000 FFT Output: Real=00000000000, Imag=00000000000
Time=130175000 FFT Output: Real=00000000000, Imag=00000000000
Time=130225000 FFT Output: Real=00000000000, Imag=00000000000
Time=130275000 FFT Output: Real=00000000000, Imag=00000000000
Time=130325000 FFT Output: Real=00000000000, Imag=00000000000
Time=130375000 FFT Output: Real=00000000000, Imag=00000000000
Time=130425000 FFT Output: Real=00000000000, Imag=00000000000
Time=130475000 FFT Output: Real=00000000000, Imag=00000000000
Time=130525000 FFT Output: Real=00000000000, Imag=00000000000
Time=130575000 FFT Output: Real=00000000000, Imag=00000000000
Time=130625000 FFT Output: Real=00000000000, Imag=00000000000
Time=130675000 FFT Output: Real=00000000000, Imag=00000000000
Time=130725000 FFT Output: Real=00000000000, Imag=00000000000
Time=130775000 FFT Output: Real=00000000000, Imag=00000000000
Time=130825000 FFT Output: Real=00000000000, Imag=00000000000
Time=130875000 FFT Output: Real=00000000000, Imag=00000000000
Time=130925000 FFT Output: Real=00000000000, Imag=00000000000
Time=130975000 FFT Output: Real=00000000000, Imag=00000000000
Time=131025000 FFT Output: Real=00000000000, Imag=00000000000
Time=131075000 FFT Output: Real=00000000000, Imag=00000000000
Time=131125000 FFT Output: Real=00000000000, Imag=00000000000
Time=131175000 FFT Output: Real=00000000000, Imag=00000000000
Time=131225000 FFT Output: Real=00000000000, Imag=00000000000
Time=131275000 FFT Output: Real=00000000000, Imag=00000000000
Time=131325000 FFT Output: Real=00000000000, Imag=00000000000
Time=131375000 FFT Output: Real=00000000000, Imag=00000000000
Time=131425000 FFT Output: Real=00000000000, Imag=00000000000
Time=131475000 FFT Output: Real=00000000000, Imag=00000000000
Time=131525000 FFT Output: Real=00000000000, Imag=00000000000
Time=131575000 FFT Output: Real=00000000000, Imag=00000000000
Time=131625000 FFT Output: Real=00000000000, Imag=00000000000
Time=131675000 FFT Output: Real=00000000000, Imag=00000000000
Time=131725000 FFT Output: Real=00000000000, Imag=00000000000
Time=131775000 FFT Output: Real=00000000000, Imag=00000000000
Time=131825000 FFT Output: Real=00000000000, Imag=00000000000
Time=131875000 FFT Output: Real=00000000000, Imag=00000000000
Time=131925000 FFT Output: Real=00000000000, Imag=00000000000
Time=131975000 FFT Output: Real=00000000000, Imag=00000000000
Time=132025000 FFT Output: Real=00000000000, Imag=00000000000
